Datetime,Latitude,Longitude,Message,Number of Records
11/6/2012 12:42:26 AM,41.0393,-73.6301,"Patch & AOL Send Hurricane Sandy Relief Trucks to Long Island, New Jersey - Greenwich, CT Patch http://t.co/ohRDb4Bd",1
10/31/2012 11:13:03 PM,27.6648,-81.5158,Pathetic how the same Romney that raised MILLIONS $$$ at campaign fundraisers only managed $5000 for hurricane victims. @TheRevAl,1
10/31/2012 2:37:49 AM,10000,10000,#pause Did anyone hear Romney's response to the hurricane?! He told people to donate canned food and the Red Cross isn't even accepting food,1
11/1/2012 9:55:47 PM,37.7752,-122.419,Pepsi donates $750000 to hurricane relief http://t.co/SgeFnPuC,1
11/5/2012 7:01:11 PM,10000,10000,Per WhiteHouse Blog: Small Business Administration Stands Ready to Help After Hurricane Sandy: \Were you affecte... http://t.co/ZBvBaZ7Q,1
11/1/2012 5:42:24 PM,39.7551,-104.988,"""\""""@pgammo: NEW YORK YANKEES TO DONATE $500,000 TO HURRICANE SANDY RELIEF EFFORTS\"""" more efficient and productive than A-Rod's contract""",1
11/1/2012 6:36:12 PM,46.2931,-119.29,@pixelworkers: Loren Brichter is donating his Letterpress tee proceeds to the Red Cross for hurricane relief.\\http://t.co/uWXsff57,1
10/31/2012 3:40:14 AM,36.1589,-86.7821,Please help out if you can- I donated to @HumaneSociety to help animals affected by Hurricane #Sandy: http://t.co/dWBaTNYz #sandypets,1
11/2/2012 5:25:01 PM,34.0522,-118.243,Please join us Sunday night for our prayer service for victims of Hurricane Sandy with candlelight procession http://t.co/odszt1Yt,1
10/31/2012 3:32:29 PM,34.0522,-118.243,Please read this. If Mitt Romney Wants To Help Hurricane Victims...\http://t.co/MeVGHRf1 via @mattyglesias,1
11/5/2012 6:29:17 PM,31.4718,-83.6468,PLEASE RT WE WILL BE DONATING BLANKETS AND JACKETS TO HURRICANE SANDY VICTIMS! PLEASE BRING THEM TO THE NURSERY OR MAIL THEM!,1
11/3/2012 10:23:00 AM,41.2033,-77.1945,Please send prayers today with the Blue Route Vineyard Hurricane Response Team as we're off to Jersey helping hurricane Sandy relief efforts,1
11/3/2012 11:16:45 PM,34.0983,-118.327,"Plz flw @Gossip_Gorilla: Disney, Viacom Aid Hurricane Relief Efforts -  More media... http://t.co/5Arv0FAv",1
10/30/2012 8:27:19 PM,40.4384,-80.0019,Point Park University Students: Want to help with disaster relief for Hurricane Sandy? Give blood. Over 300 blood... http://t.co/sBYueNxl,1
10/31/2012 10:07:47 PM,-33.8671,151.207,"Pope prays for Hurricane Sandy victims, encourages rebuilding efforts http://t.co/wvUoqKfa",1
11/1/2012 12:36:38 AM,53.5409,-113.494,Pope prays for victims of Hurricane Sandy http://t.co/m3IRbcRT,1
11/1/2012 3:22:16 AM,10000,10000,Pope prays for victims of Hurricane Sandy | ROME REPORTS TV News Agency http://t.co/vmKXl5MO,1
10/31/2012 7:25:26 PM,38.906,-77.0334,"Powerful GOP Congr. King, who vote against Katrina relief, thinks Hurricane #Sandy relief could go to buying Gucci Bags http://t.co/azpiKci0",1
11/5/2012 9:32:33 PM,54.1247,-8.00201,"#PowerPlay #TwitterWatch #RT : Simon Cowell donates $25,000 to Hurricane Sandy appeal http://t.co/j9kpcVmS via @digitalspy",1
10/31/2012 3:22:46 AM,27.7029,85.3182,"Prayers for victims of hurricane #Sandy. The reports are devastating, god give them strength to endure it all",1
11/4/2012 8:33:32 PM,10000,10000,Pray for victims of Whatsapp hurricane.,1
11/4/2012 9:06:54 PM,37.9558,-91.7655,Praying for victims of hurricane sandy #stillwithoutpower,1
10/31/2012 7:11:04 AM,10000,10000,President Obama at Red Cross: President Obama gives an update on Hurricane Sandy at the Red Cross. President Oba... http://t.co/20EsvdqS,1
11/1/2012 1:54:10 AM,33.7545,-84.3897,President Obama Tours Areas Damaged by Hurricane Sandy - http://t.co/Y5zJm8mH,1
11/5/2012 11:01:14 PM,40.7561,-73.987,Preston Bailey discusses Hurricane Sandy relief efforts. http://t.co/ZXT0C2eN,1
11/5/2012 5:28:22 PM,34.0522,-118.243,"Props to Charles Woodson for donating $100,000 to Hurricane Sandy relief. Same guy who donated $2 mil to a Children's and Women's hospital",1
10/30/2012 5:21:41 PM,10000,10000,Props to @realDonaldTrump  for selflessly donating $5 million - his entire fortune - to hurricane #Sandy relief! #ThanksDonald,1
11/1/2012 8:12:55 PM,37.0778,-122.084,Proud: #Adobe donated $100K to Hurricane Sandy relief & is matching employee donations 2:1.,1
11/1/2012 6:17:55 PM,10000,10000,Proud to announce we just submitted our donation to the @RedCross to assist in Hurricane Sandy relief efforts.  Thank you #WNWNation!,1
11/4/2012 1:13:05 AM,10000,10000,Psalm 89 Subdue the Storm Tossed Waves T-shirts: Support for victims of Hurricane Sandy.  R... http://t.co/m7ukyBFL #bible #gift #design,1
10/31/2012 9:04:52 PM,31.9686,-99.9018,@PS Leverages National Donations Management Network for Hurricane Sandy Relief  http://t.co/6eK9qOJf,1
10/30/2012 4:29:10 PM,37.6513,-91.8612,Putting together a food bank for the victims of Hurricane Sandy if you in SA or Salt lake city & you want to help or donate contact me..,1
11/1/2012 1:40:58 PM,45.4235,-75.6979,QT @OntarioWarnings: Hydro One sends 145 crew members to the US to help after Hurricane #sandy http://t.co/h0WjLr7C,1
11/3/2012 1:20:44 PM,39.3739,-74.6258,raised $800 dollars in donations for the victims of hurricane sandy. about to do some food and water for some shelters!,1
11/7/2012 10:44:46 AM,51.5002,-0.126236,Ralph Lauren donates $2 million for Hurricane Sandy relief - http://t.co/JHhOknoC | @scoopit http://t.co/qWyfEXJ2,1
11/2/2012 3:14:59 PM,10000,10000,"Ralphs/Food 4 Less Join Hurricane Sandy Relief Efforts: LOS ANGELES, Nov. 2, 2012 /PRNewswire/ -- Supermarket pa... http://t.co/OdqFEeuj",1
11/3/2012 1:48:43 AM,10000,10000,"Rappers save those hurricane sandy relief songs, that goes DOUBLE for you papoose",1
10/30/2012 11:02:28 PM,37.0902,-95.7129,R can't do anything right. Even trying to help hurricane victims. Geesshh http://t.co/epgKUp6i,1
10/31/2012 7:12:03 PM,47.621,-122.347,React Mobile was recently featured on the #Hurricane #Sandy Relief app showcase!  http://t.co/yHkK77kn,1
10/30/2012 8:41:58 PM,40.7561,-73.987,Reading: ﾓLet's Make Big #Oil Help Pay for Hurricane #Sandy Reliefﾔ http://t.co/hJXPZvW5 @huffingtonpost #disasterrelief,1
10/30/2012 2:11:34 PM,40.7561,-73.987,"@realDonaldTrump After Noon, Thursday, if still not claimed, would you consider contributing to #Hurricane #Sandy relief efforts?",1
10/30/2012 3:59:34 PM,10000,10000,"@realDonaldTrump because of the hurricane u should do something to help the victims, since u have $5mil to blow.",1
10/30/2012 4:58:03 PM,41.0769,-85.134,"@realDonaldTrump Because of the hurricane, you shouldn't need anyone's transcripts to donate to charity you swine.",1
10/31/2012 7:14:38 PM,10000,10000,@realDonaldTrump donate to the hurricane victims you fucking asshole,1
10/31/2012 3:59:44 PM,10000,10000,@realDonaldTrump he could use the money to help the people affected by the hurricane,1
11/2/2012 2:22:21 PM,10000,10000,@realDonaldTrump instead of trying to expose Obama for 5 mill why don't u donate 5 million to Hurricane Sandy victims\Wouldnt that be nice?,1
11/6/2012 2:01:25 AM,10000,10000,"@realDonaldTrump just think Obama could have had $5,000,000.00 to donate to hurricane Sandy victims had he taken your challenge..",1
11/5/2012 7:37:57 PM,-33.8671,151.207,@realDonaldTrump @mcuban have you donated any money to help the hurricane #sandy victims? Youﾒre very quick to criticise othersﾒ efforts.,1
10/31/2012 9:29:08 PM,39.1603,-84.4652,@realDonaldTrump Obama is obviously concerned with the hurricane victims you FUCK WHY DON'T YOU DONATE THAT 5 MIL TO THE RED CROSS,1
10/30/2012 5:45:29 PM,34.0264,-94.7396,@realDonaldTrump #Obama should give u his papers & give ur $5mil to hurricane relief efforts. $5mil would go a long way! #cantafford4more,1
10/30/2012 5:36:39 PM,37.4042,-79.1547,@realDonaldTrump Obama should take the money and put it towards a disaster fund to help victims of Hurricane Sandy.,1
11/1/2012 3:10:34 PM,10000,10000,@realDonaldTrump offer Obama 10 mil. to offer towards Hurricane Sandy relief. And dip your balls in Stephen Colberts mouth #respectTrump,1
10/30/2012 5:30:02 PM,32.5641,-117.044,.@realDonaldTrump Take that $5 million offer & give it to the Hurricane/Superstorm Sandy relief efforts.,1
10/30/2012 5:08:59 PM,42.6315,-71.6351,@realDonaldTrump Take your 5 million and donate it to Red Cross for those affected by Hurricane Sandy,1
11/2/2012 1:57:55 PM,32.7188,-117.164,@realDonaldTrump will you please donate that $5 million to help those in need from Hurricane Sandy?,1
11/5/2012 5:09:07 PM,32.7188,-117.164,#Realtor http://t.co/BzbFbBc1 Prudential Donates $3 Million for Immediate Support of Hurricane Sandy Relief Effor... http://t.co/79x4sft0,1
11/5/2012 9:44:37 PM,10000,10000,Reason TV's Anthony Fisher Talks Hurricane Sandy Relief Efforts on HuffPost Live http://t.co/RagUj98d Reason TV producer Anthony Fisher ...,1
10/31/2012 1:42:12 PM,10000,10000,Re: Blizzercane / Frankenstorm Sandy 31/10/2012 08:42:11 http://t.co/scvN3bue,1
11/1/2012 12:49:10 PM,37.7006,-83.9738,RED CROSS Hurricane Sandy Relief Ceramic Vase Ceramic by teahorsestudio http://t.co/z3klWmd5 via @Etsy,1
11/1/2012 5:25:00 PM,31.9525,-102.173,"Re: Hurricane Sandy side effects - Quote from: enlightenme on October 29, 2012, 01:20:32 PMThe run on supplies at th... http://t.co/DRcb6jsL",1
11/3/2012 6:19:07 PM,-30.5595,22.9375,@reneegraziano Renee you are a Star for all your hard work and help you are doing for victims of Hurricane Sandy. God Bless?,1
11/5/2012 11:38:54 PM,10000,10000,Report: 16 Fisker Karmas Burn Following Hurricane Sandy:    \ Posted on 11.5.2012 17:00 \     by\     ... http://t.co/V7QQ0vzr #TopSpeed,1
11/2/2012 5:08:46 PM,10000,10000,"RETWEET RT @jessespector: NHL lockout: An open letter to Gary Bettman, Donald Fehr, Hurricane Sandy victims http://t.co/5DkSmu56",1
11/3/2012 12:45:27 AM,14.601,120.976,"Reyn's Room: In case you missed it, the Philippine government donated $250,000 to Hurricane Sandy victims.... http://t.co/nAlbO8dL",1
11/5/2012 11:48:48 AM,54.2504,-1.47085,"Ribbons of Light - Global #peace #meditation http://t.co/lm4tJSGi Focus:  All Affected by Hurricane Sandy - at 3,6,9,12.00 your local time.",1
11/4/2012 1:47:44 AM,29.9918,-95.3927,Ricaso Hurricane Sandy Relief Effort USA Heart:  http://t.co/Vcq44sLY,1
10/28/2012 11:07:31 PM,10000,10000,R.I.P. hurricane sandy accounts \10/28/2012 - 10/28/2012\you were entertaining while it lasted,1
11/2/2012 6:24:49 PM,41.5801,-71.4774,#RI Political Candidate Cuts Campaign Short To Help Hurricane Victims -  http://t.co/vacIhkS5,1
11/2/2012 1:26:10 PM,40.7716,-111.888,"Robert Paisola Fund Bayer Donates $150,000 for Hurricane Sandy Disaster Relief Efforts on N... http://t.co/joP0GMgJ http://t.co/RTkUtWv8",1
11/3/2012 10:01:01 PM,32.7188,-117.164,Roger Pamela Foulks just posted a new Press Release titled A Gift for Hurricane Sandy Victims. @ http://t.co/cbmsBjc9 #IBOtoolbox,1
11/4/2012 10:26:32 PM,49.2144,-2.13125,"Romeo from Aventura donated $30,000 to help towards the Hurricane Sandy disaster #DominicansHelping",1
10/29/2012 11:22:44 AM,10000,10000,Romney does not want Federal assistance for victims of the hurricane http://t.co/ahG342uw,1
10/31/2012 5:05:48 PM,10000,10000,? Romney & his advisors bought $5k of food for people to donate back to him in fake Hurricane Sandy relief rally http://t.co/kbaKHu18,1
10/30/2012 7:20:58 PM,26.3675,-80.1147,Romney Rally Turns Into Hurricane Relief Effort ... http://t.co/bF633FIT #Vote2012,1
10/29/2012 1:20:31 PM,10000,10000,Romney-Ryan Reportedly Using Campaign Bus to Aid Hurricane Sandy Relief http://t.co/GcmvL7th,1
10/30/2012 8:49:36 PM,31.9686,-99.9018,"""#Romney's privatized FEMA plan:\\1. Hurricane slams Mississippi\2. Gov calls Acme Rescue, gets recording\3. \""""pls dep $1,000,000,000\"""" 2 cont.""",1
11/7/2012 10:34:26 PM,35.2314,-80.8458,"Ross, Dolphins donate $500,000 to hurricane relief: The Miami Dolphins have joined the list of teams making sign... http://t.co/YcdgkMyd",1
10/30/2012 2:45:38 PM,10000,10000,ROWW volunteers have deployed to Pittsburgh in efforts to help those affected by Hurricane Sandy this morning. We... http://t.co/raQwwPG6,1
11/2/2012 1:13:46 AM,39.9605,-75.6053,RT @6abc: Region rallies to help Hurricane Sandy victims http://t.co/ov3JjELK,1
10/31/2012 1:42:08 PM,33.4785,-81.9755,"RT @95RockAugusta: Hey guys,\We all agree Hurricane Sandy is a bitch! Well it's time to help the victims of the storm.  You can... http: ...",1
11/5/2012 6:12:16 PM,10000,10000,RT @ABC: ABCs #DayofGiving to Help Hurricane Sandy Victims: Live Blog http://t.co/KpZNzQZd,1
11/5/2012 11:59:10 PM,17.3678,78.4856,RT @ABC: New Orleans 4th Graders Send Letters of Encouragement to Hurricane #Sandy Victims http://t.co/ITZzhqcA,1
11/1/2012 6:47:12 PM,37.6329,-122.11,"RT@ABCNewsEnt: Walt Disney Co. Donates $2 Million to Hurricane Sandy Relief, Recovery http://t.co/jbLGVu3T",1
11/5/2012 9:46:05 PM,10000,10000,RT @ACPressNJnews: Atlantic City strip club to donate $5 a lap dance Hurricane Sandy victims: Atlantic City strip club AC Dolls is ... h ...,1
11/3/2012 3:36:42 AM,-37.4796,-72.3337,"RT @actuporg: Last 24 hours: #USA ﾖ #Broadway Cares/Equity Fights #AIDS donates $250,000 to Hurricane #Sandy recovery http://t.co/H6IOoM ...",1
11/2/2012 7:42:19 PM,40.2007,-74.0371,"RT @AdamZagoria: D-Wade Says Game Should Be Postponed, Will Donate to Hurricane Victims; Francesa Goes Off On Marathon http://t.co/HIaMxKx7",1
11/4/2012 1:15:18 AM,10000,10000,"RT @AmbassadorRoos: Thanks! RT @norishikata: SOFTBANK Donates $500,000 to #Hurricane #Sandy Relief Efforts | SOFTBANK CORP. http://t.co/ ...",1
11/3/2012 7:29:58 PM,-43.5316,172.637,RT @AmberPeebles: Haven't they suffered enough RT @MTV: #Snooki is giving a bunch of her clothes to Hurricane Sandy relief: http://t.co/ ...,1
11/3/2012 1:04:49 AM,53.4129,-8.24389,RT @AmericanExpress: Want to help Hurricane #Sandy relief efforts? Cardmembers can donate #MembershipRewards pts to charities. http://t. ...,1
11/3/2012 12:58:33 AM,41.2033,-77.1945,"RT @andersonj: #Vikings & Wilf family pledge $100,000 to support Hurricane Sandy recovery efforts. Fans can contribute thru American ...",1
11/5/2012 11:24:16 PM,40.0583,-74.4057,RT @andyoliva: @aquarianweekly Please RT! @RebuildRecover - Hurricane Sandy relief in Red Bank. Complete grassroots effort. Jon Stewart  ...,1
11/1/2012 4:01:48 PM,43.0508,-76.1474,RT @AntDeRosa: HOW TO HELP: Hurricane Sandy recovery http://t.co/XZ2vvLi9,1
10/28/2012 11:15:22 PM,10000,10000,"RT @AnthonyTilghman: Attention #DMV folks, if u see a homeless person in need during the hurricane,call shelter hotline 1.800.535.7252.  ...",1
11/5/2012 4:54:47 PM,10000,10000,RT @ash_prato: @BearGrylls my boyfriend has been using all of his official Bear Grylls tools to help Hurricane Sandy victims in our area ...,1
10/30/2012 11:46:47 PM,26.6355,-81.9434,"RT @asskickymchotti: #twisters Obama works MSNBC, campaign slogan into discussion about Hurricane Sandy relief efforts [VIDEO]:... http: ...",1
11/4/2012 4:24:05 PM,10000,10000,RT @autisticseas: Help me get the word out. RT my Hurricane #Sandy Resources link. http://t.co/8ZZD1b82 #ny #specialneeds #nyc #autism...,1
11/3/2012 1:26:35 AM,39.2943,-76.6143,RT @BaltimorePolice: Thousands still wo power & many are homeless from Hurricane #Sandy Visit http://t.co/yiMlAXYR on ways to help N ...,1
11/2/2012 8:40:27 PM,10000,10000,"RT @BarneysNY: On Sunday, 10% of sales at our Madison Avenue flagship will be donated to @RedCross Hurricane #Sandy relief efforts. Hope ...",1
11/2/2012 5:42:25 PM,10000,10000,"RT @BCEFA: On behalf of the theatre community, @BCEFA has donated $250,000 to help those impacted by Hurricane Sandy. http://t.co/YrHBP3bV",1
11/5/2012 12:11:43 PM,44.4071,8.93399,RT @beastieboys: good morning. @OscopeLabs is having a benefit for Hurricane Sandy Relief tonight @brooklynbowl.. here's the info.. http ...,1
10/31/2012 10:18:48 PM,10000,10000,RT @BeverageDigest: Help from beverage companies keeps coming. Coca-Cola Co pledges $1 mil to help Hurricane Sandy relief efforts.  Also ...,1
11/5/2012 7:37:42 PM,10000,10000,"RT @BloombergNews: Occupy Wall Street occupies Wal-Mart, Amazon to collect aid for Hurricane Sandy victims | http://t.co/kszcy4mt",1
10/30/2012 4:06:51 PM,26.1678,-97.9972,RT @BluegrassPundit: Idea for Obama: Take Donald Trumps $5 million and donate it to hurricane Sandy victims http://t.co/eB5TrywD #tcot #gop,1
11/2/2012 3:46:05 PM,35.2314,-80.8458,"RT @bobpockrass: Jimmie, Hendrick Motorsportd & Lowe's will donate to hurricane relief. $298,000 donation from the trio. Lowe's has  ...",1
10/31/2012 12:00:02 AM,10000,10000,RT @Bodhi1: Unreal:  MSNBC Mocks Romney for Collecting Donations for Victims of Hurricane Sandy (Video) http://t.co/fPpPSCBa,1
11/5/2012 3:03:28 PM,42.3589,-71.0578,RT @bostonbandcrush: Helping Hand Crush: Velah donating all proceeds from digital sales to hurricane relief: Everyo... http://t.co/I5nS24H5ﾔ,1
11/4/2012 2:29:38 PM,42.3589,-71.0578,"""RT @BostonTweet: At 9:50am, two Harvard students will run the \""""NYC Marathon\"""", but in Boston, to raise money for Hurricane Sandy relief.  ...""",1
10/30/2012 4:22:48 PM,10000,10000,RT @BrammellToe: Why is #ThanksDonald trending when Trump isn't really donating the money to help those affected by the hurricane? Ugh.,1
10/30/2012 9:25:20 PM,41.7665,-72.6732,RT @breakingcauses We're using @rebelmouse's visual media platform to show how to help #Hurricane #Sandy survivors http://t.co/OuTUtT29,1
11/2/2012 1:55:29 AM,10000,10000,RT @Brentosaur: Help make it happen for Crasis's smash puny Hurricane Drive on @indiegogo http://t.co/wdgr85DD,1
11/1/2012 11:46:46 PM,37.7752,-122.419,"RT @BriteSF: For the entire month of November, we're waiving all Eventbrite fees for Hurricane Sandy relief events. {blog} http://t.co/l ...",1
10/29/2012 5:10:53 AM,10000,10000,"""RT!!\""""@BrittanyJamon: @only1dthomas here ya go loser. @camilla_oh @caaarlyw oh here's eddys too @eddytorres57 \\355\\240\\275\\355\\270\\216\""""&lt;-- Hurricane Sandy anyone??""",1
11/3/2012 12:21:20 AM,40.7561,-73.987,RT @Brittanyzor: I just donated to the Red Cross to help Hurricane Sandy victims. Have you? #SandyHelp #RedCross #HurricaneSandy,1
11/2/2012 6:03:50 PM,40.6752,-73.971,RT @BrooklynInsides: WTF! Mayor @MikeBloomberg compared 9/11 to Hurricane #Sandy re the Marathon. #PostponeMarathon,1
10/30/2012 11:28:58 PM,37.8771,-86.0466,"RT @ButtWatchers: This week, we are donating 25% of our total sales to Hurricane Sandy relief. Join the cause: http://t.co/5zFCVbwn http ...",1
11/1/2012 11:42:49 PM,25.7796,-80.169,RT @ByTimReynolds: Al Golden taped a PSA this week encouraging Miami fans to help with Hurricane Sandy relief efforts. Just showed it on ...,1
10/31/2012 11:51:58 PM,44.9724,-93.2859,RT @CarolynAMurphy: Helpful info here if you're looking to support. Hurricane Sandy: 10 Tips For Donating Smart http://t.co/4YPbQlTS,1
10/28/2012 7:35:40 PM,10000,10000,"RT @cathaypacific: Flights (CX 830,831,888) to/from HK and New York affected by Hurricane Sandy on 29/10. More details at http://t.co/5u ...",1
10/31/2012 1:43:36 AM,121.533,25.049,"RT @cathaypacific: Flights to/from New York affected by Hurricane Sandy. 30th Oct: CX830,831,840,841,846. 31th Oct: CX830,845,841,831 ht ...",1
11/1/2012 8:34:52 PM,43.521,-88.2289,"RT @CBSPackers: Charles Woodson reportedly donated $100,000 to victims of/relief efforts for Hurricane Sandy. @NFL donated $1 million.",1
11/4/2012 7:29:47 PM,10000,10000,RT @CBSSports: The Giants spoke with the @NFLonCBS about how the team will help victims of Hurricane Sandy: http://t.co/qMZOH69G,1
11/3/2012 1:50:30 PM,33.2487,-111.635,"RT @cbvictoria: On November 5th, 2012, CBV will donate 10% of our total sales \to the American Red Cross for Hurricane Sandy... http://t ...",1
10/31/2012 2:51:26 PM,10000,10000,RT @CDC_DrCPortier: You can text SANDY to 87000 for alerts on Hurricane #Sandy. Stay informed!,1
10/31/2012 8:41:16 AM,53.4807,-2.23438,RT @CelebtwityNews: Donald Trump Urged To Donate $5 Million To Hurricane Sandy Relief http://t.co/BN0C6J0T #celebnews #5million,1
10/31/2012 12:15:00 PM,41.6032,-73.0877,"RT @censorednewsnow: FRANKENSTORM http://t.co/VXlJhQyK #?? 60,000,000,000,000 DHS FED BLACKMAIL #OTB #OWS #OO #OSYD #HAARP http://t.co/W ...",1
11/5/2012 11:04:02 PM,32.1574,-82.9071,"RT @CharityNav: The Red Cross has raised &gt;$85 million for #hurricane #sandy, but some question if they've done enough to help... http ...",1
11/5/2012 11:42:22 PM,40.7561,-73.987,"""RT @chelseagle7: For anyone who is unsure on where to vote b/c of the hurricane aftermath- text \""""Where?\"""" to 877877 and reply back with y ...""",1
11/3/2012 10:16:07 PM,33.7899,-118.152,RT @ChrisMannixSI: NBC's one-hour concert benefit last night raised $23 million for victims of Hurricane #Sandy. Bravo.,1
11/3/2012 12:21:28 AM,40.7561,-73.987,RT @ClaudineMJ: Made these during #sandy. I will donate $5 from each snowflake I sell to the #redcross for hurricane victims.      http: ...,1
11/1/2012 5:40:46 PM,30.7123,-95.551,"""RT @CNBC: Kellogg Company pledges $500,000 to the Hurricane #Sandy relief efforts. \""""Our thoughts are with all those impacted,\"""" said VP K ...""",1
11/2/2012 4:07:35 PM,10000,10000,RT @Coming_Together: Want to help the victims of Hurricane #Sandy while indulging in some wet erotica? Our Special Hurricane Relief... h ...,1
11/4/2012 1:04:53 AM,40.6752,-73.971,"RT @CommunityBkstr: Donating 10% of sales this weekend to hurricane relief efforts, starting with food to Red Hook, puzzle books to shel ...",1
11/2/2012 5:31:28 PM,42.3589,-71.0578,RT @Companies4Good: #FF @Disney @Viacom - they donated $3 million to #Hurricane #Sandy relief!! #CSR #disastergiving http://t.co/4xbn29ml,1
11/3/2012 4:06:55 PM,53.4807,-2.23438,RT @CoreyJakeNewman: I just texted and donated $10 to redcross for hurricane relief! I am going to heaven!:) Txt REDCROSS to 90999 to do ...,1
11/7/2012 9:52:42 PM,41.2033,-77.1945,"RT @CourtneyNBC6: Phenomenal. Stephen Ross and the @MiamiDolphins are donating $500,000 dollars to Hurricane Sandy relief efforts.",1
10/30/2012 12:08:19 AM,10000,10000,"RT @craignewmark: craigconnects dot org matching next $25,000 to help hurricane #Sandy relief efforts. Please donate & RT. Thanks!   ...",1
10/29/2012 9:50:40 AM,10000,10000,"RT @CruiseNorwegian: NYC port is closed, therefore; Norwegian Gem's embarkation will be delayed due to Hurricane Sandy. Visit http://t.c ...",1
10/30/2012 5:08:09 PM,10000,10000,RT @dailydot: Can a hashtag convince @realdonaldtrump to donate to hurricane relief? http://t.co/1TGf5t26 #thanksdonald!,1
11/5/2012 11:05:41 PM,10000,10000,RT @dailydot: Want to donate to hurricane relief but don't know what to get? Try this Amazon Wedding Registry. Seriously.  http://t.co/U ...,1
11/1/2012 9:04:17 PM,10000,10000,"RT @Da_mrs_85: ﾓPackers safety Charles Woodson said he's donating $100,000 to the Red Cross for assisting families hurt by Hurricane San ...",1
10/31/2012 5:37:31 PM,10000,10000,RT @DanBarbarisi: Yankees donate $500k to Red Cross to help with Hurricane Sandy relief efforts.,1
10/30/2012 10:26:20 PM,10000,10000,"RT @davidshepardson: GM also says it is donating 50 full size pickup trucks, vans to Hurricane Sandy relief http://t.co/UuuGuECr",1
11/4/2012 10:22:32 AM,37.7752,-122.419,RT @DemiDeux Hurricane Sandy Relief Support the Red Cross  http://t.co/PruCrq0Z #boebot #bestofetsy #shopetsy #Like2 #emarikan #bacon...,1
11/1/2012 7:19:57 PM,40.5605,-74.1475,"RT @Disney: The Walt Disney Company will be supporting Hurricane Sandy relief and rebuilding efforts. To learn more, visit: http://t.co/ ...",1
11/7/2012 6:49:18 PM,-30.5595,22.9375,RT @DJFreshSA: Lady Gaga pledged 1 million dollars for Hurricane Sandy Relief ... But some church group might just #blameGaga FOR the da ...,1
11/2/2012 4:53:54 AM,32.3182,-86.9023,"""RT @DKinnamon: RT @FTWes: \""""Thank goodness you're here to help Hurricane #Sandy victims! Now if we can just see your union card 1st\"""" http ...""",1
11/5/2012 4:10:14 AM,10000,10000,RT @EchelonDonates: @daikou PRESS RELEASE: Echelon Donates & DOC NYC Partner To Help Victims Of Hurricane Sandy  via City Harvest ht ...,1
11/3/2012 9:19:32 PM,40.6752,-73.971,RT @eddiebatiz: Thank you to everyone who came out to @caferemy last night and brought donations to help the victims of Hurricane Sandy. ...,1
10/29/2012 12:23:41 AM,10000,10000,"""RT @eHow: As 50 to 60 million Americans deal with #Sandy, #Frankenstorm, many of us need to understand \""""storm surge.\"""" Learn more: http:/ ...""",1
11/3/2012 12:07:01 AM,10000,10000,RT @Einstein4gadget: California Red Cross: Hurricane Sandy Relief Efforts Include Local Volunteers - Huffington Post: Daily BeastCali... ...,1
11/3/2012 11:39:38 PM,43.0621,-89.4008,"""RT @EKS_MavsNBA: Cuban on his donation to Hurricane Sandy relief: \""""It just seemed like the right thing to do.\""""""",1
11/3/2012 11:36:34 PM,32.7811,-96.7971,RT @EKS_MavsNBA: Mavs owner Mark Cuban says his $1 million donation to Hurricane Sandy relief will be spread throughout the greater New  ...,1
11/2/2012 1:10:01 AM,31.9686,-99.9018,"RT @Eljosrex: RT @WorldPrayr: Lord, please help the victims of hurricane Sandy. Please provide for their needsﾔ &lt; We lift them up You ...",1
11/3/2012 6:01:56 AM,37.7752,-122.419,"RT @EntertainGuide: Bon Jovi, Springsteen, others lead benefit for Hurricane Sandy victims http://t.co/dK3ferWW",1
11/7/2012 5:04:23 PM,40.7561,-73.987,RT @eonline: Lady Gaga Donates $1 Million to Red Cross for Hurricane Sandy Relief in New York http://t.co/BrCPXvh1,1
11/5/2012 3:52:35 AM,10000,10000,RT @ERGOclothing: ERGO has partnered with Restore the Shore to help Hurricane Sandy Relief.  The original design was done by ERGO... htt ...,1
11/3/2012 10:01:17 PM,51.1657,10.4515,RT @Esotericam: Christian and I have set up a fundraising goal of $5000.00 for Hurricane Sandy relief. and my Aunt just donated... http: ...,1
11/2/2012 9:14:48 PM,10000,10000,RT @ESPNDallas: RT @espnmavsblog: #Mavs owner Mark Cuban pledges $1 million to Hurricane Sandy victims http://t.co/HC4k6q50,1
11/1/2012 8:01:36 PM,28.5532,-81.3644,"RT @ESPNNewYork: NFL, union donating $1M to Hurricane Sandy relief effort http://t.co/FsXR4t76",1
11/4/2012 6:08:40 PM,29.9532,-90.069,RT @essencemag: Mary J. Blige lends her talent to Hurricane Sandy relief efforts and helps raise $23 million for the American Red Cross....,1
11/3/2012 2:02:06 PM,10000,10000,"RT @EWTN: Catholic organizations helping hurricane victims in Caribbean: Havana, Cuba, Nov 3, 2012 / 08:15 am (EWTN News).... http://t.c ...",1
11/1/2012 9:42:54 PM,-14.235,-51.9253,"RT @EW: Viacom, Disney contribute $3 million to Hurricane Sandy relief\ http://t.co/6b56HDB5",1
11/2/2012 10:39:29 PM,34.0522,-118.243,"RT @FarmersField: The @LAKings Care Foundation is matching all donations to the @RedCross Hurricane Sandy Relief Efforts,donate today--& ...",1
